	gid	accident_cnt	geometry	schoolzone_num	safetysign_num	bump_num	child_num	school_num	facility_num	signal_num	busstop_num	crosswalk_num	sidewalk_num	ill_park	car_num	node	park_YN	foot_traf_mean	traffic	bigcar_ratio	rushhour_freq	road_width
104	다사583081	0	MULTIPOLYGON (((127.0302838108921 37.17072518904267, 127.0302782314144 37.17162657556303, 127.031404628121 37.17163103522469, 127.0314101942203 37.1707296485595, 127.0302838108921 37.17072518904267)))	0	0	0	0.0	0	0	0	0	1	1	0	13	0	0	14.716666666666667	4524.56	0.21914692792809168	7.745	0.5
105	다사583091	0	MULTIPOLYGON (((127.0302280049395 37.17973904802852, 127.0302224229782 37.18064043316713, 127.0313489535019 37.18064489427717, 127.0313545220789 37.1797435089937, 127.0302280049395 37.17973904802852)))	0	0	0	0.0	0	0	0	0	0	4	0	0	0	0	1.1150852272727272	7299.765000000001	0.1885541283201233	9.05	0.75
106	다사583092	0	MULTIPOLYGON (((127.0302224229782 37.18064043316713, 127.0302168407684 37.18154181816758, 127.0313433846771 37.18154627942246, 127.0313489535019 37.18064489427717, 127.0302224229782 37.18064043316713)))	0	0	0	0.0	0	0	0	0	0	4	0	0	0	0	5.0846875	4724.717500000002	0.2607087524417991	25.57500000000001	0.625
107	다사583093	1	MULTIPOLYGON (((127.0302168407684 37.18154181816758, 127.0302112583101 37.18244320302984, 127.0313378156044 37.1824476644296, 127.0313433846771 37.18154627942246, 127.0302168407684 37.18154181816758)))	0	0	0	0.0	0	0	0	0	0	0	0	5	0	0	3.889444444444445	2149.67	0.3328633765634749	42.1	0.5
108	다사583106	0	MULTIPOLYGON (((127.0301442494284 37.1932598105985, 127.0301386637393 37.19416119366429, 127.0312653951004 37.19416565694754, 127.0312709673962 37.19326427373682, 127.0301442494284 37.1932598105985)))	0	0	0	0.0	0	0	0	0	1	0	2	0	0	0	66.15914772727272	2065.345	0.2135487993973048	5.0150000000000015	0.5
109	다사583107	0	MULTIPOLYGON (((127.0301386637393 37.19416119366429, 127.0301330778016 37.1950625765919, 127.0312598225567 37.19506704002005, 127.0312653951004 37.19416565694754, 127.0301386637393 37.19416119366429)))	0	2	0	0.0	0	0	0	1	0	3	1	3	0	0	52.31302083333333	11297.49375	0.1876696393939792	14.043125000000002	0.65625
110	다사583108	0	MULTIPOLYGON (((127.0301330778016 37.1950625765919, 127.0301274916154 37.1959639593813, 127.0312542497649 37.19596842295436, 127.0312598225567 37.19506704002005, 127.0301330778016 37.1950625765919)))	0	0	0	45.0	0	15	0	1	0	3	56	10	0	0	260.98229166666664	1166.3925	0.1760054742054231	68.45	0.625
111	다사583109	0	MULTIPOLYGON (((127.0301274916154 37.1959639593813, 127.0301219051805 37.19686534203252, 127.0312486767251 37.19686980575049, 127.0312542497649 37.19596842295436, 127.0301274916154 37.1959639593813)))	0	0	0	61.0	1	0	0	0	0	1	0	608	0	0	277.8077083333333	921.52	0.17673965493209218	94.545	0.5
112	다사583110	0	MULTIPOLYGON (((127.0301219051805 37.19686534203252, 127.0301163184969 37.19776672454552, 127.0312431034373 37.19777118840841, 127.0312486767251 37.19686980575049, 127.0301219051805 37.19686534203252)))	0	0	0	65.0	0	0	0	2	1	8	2	1	0	0	328.364375	4219.421666666666	0.1788119572242539	46.87333333333334	0.75
113	다사584070	0	MULTIPOLYGON (((127.0314714049658 37.1608143861242, 127.0314658415907 37.16171577430909, 127.0325920914148 37.1617202216753, 127.032597641418 37.16081883334599, 127.0314714049658 37.1608143861242)))	0	0	0	0.0	0	0	1	0	2	2	0	0	0	0	85.34754166666667	7589.475	0.1534570046422191	61.233000000000004	0.95
114	다사584071	0	MULTIPOLYGON (((127.0314658415907 37.16171577430909, 127.0314602779681 37.16261716235583, 127.0325865411646 37.16262160986648, 127.0325920914148 37.1617202216753, 127.0314658415907 37.16171577430909)))	0	2	0	0.0	0	0	3	0	8	7	0	0	2	0	73.49118055555556	7413.043333333332	0.1600309035733695	61.815	0.9166666666666666
115	다사584072	1	MULTIPOLYGON (((127.0314602779681 37.16261716235583, 127.0314547140978 37.16351855026441, 127.0325809906674 37.1635229979195, 127.0325865411646 37.16262160986648, 127.0314602779681 37.16261716235583)))	0	3	0	0.0	0	0	8	0	7	8	0	0	1	0	32.8440625	3110.487857142857	0.172334539105279	26.552857142857146	0.7857142857142857
116	다사584073	0	MULTIPOLYGON (((127.0314547140978 37.16351855026441, 127.0314491499798 37.16441993803484, 127.0325754399232 37.16442438583438, 127.0325809906674 37.1635229979195, 127.0314547140978 37.16351855026441)))	0	0	0	0.0	0	0	0	1	0	6	0	0	0	0	33.71441666666667	4600.940000000001	0.2054242984531036	8.355	0.75
117	다사584074	0	MULTIPOLYGON (((127.0314491499798 37.16441993803484, 127.0314435856143 37.16532132566714, 127.0325698889319 37.1653257736111, 127.0325754399232 37.16442438583438, 127.0314491499798 37.16441993803484)))	0	1	0	0.0	0	0	1	1	3	6	2	2	0	0	59.94622916666667	4561.3	0.2056474953170177	9.1575	0.75
118	다사584075	0	MULTIPOLYGON (((127.0314435856143 37.16532132566714, 127.0314380210011 37.16622271316125, 127.0325643376937 37.16622716124969, 127.0325698889319 37.1653257736111, 127.0314435856143 37.16532132566714)))	0	3	0	0.0	0	0	7	1	4	8	2	0	1	0	63.1703125	3061.7140000000004	0.1877109146729222	22.741999999999997	0.65
119	다사584076	0	MULTIPOLYGON (((127.0314380210011 37.16622271316125, 127.0314324561403 37.16712410051723, 127.0325587862083 37.16712854875011, 127.0325643376937 37.16622716124969, 127.0314380210011 37.16622271316125)))	0	0	0	0.0	0	0	0	1	1	6	0	8	0	0	71.14595833333333	4309.030000000002	0.2227170848908576	6.94	0.75
120	다사584077	0	MULTIPOLYGON (((127.0314324561403 37.16712410051723, 127.0314268910318 37.16802548773504, 127.0325532344759 37.16802993611238, 127.0325587862083 37.16712854875011, 127.0314324561403 37.16712410051723)))	0	3	0	0.0	0	0	8	0	4	8	1	2	1	0	45.84947916666666	3223.162000000001	0.20432276821272408	24.439	0.65
121	다사584078	0	MULTIPOLYGON (((127.0314268910318 37.16802548773504, 127.0314213256757 37.16892687481469, 127.0325476824964 37.16893132333649, 127.0325532344759 37.16802993611238, 127.0314268910318 37.16802548773504)))	0	0	0	0.0	0	0	0	0	0	4	0	0	0	0	10.187564935064934	4670.375	0.2141680971214444	4.385	0.75
122	다사584079	0	MULTIPOLYGON (((127.0314213256757 37.16892687481469, 127.0314157600718 37.16982826175618, 127.0325421302698 37.16983271042245, 127.0325476824964 37.16893132333649, 127.0314213256757 37.16892687481469)))	0	0	0	0.0	0	0	0	0	0	4	0	0	0	0	9.559979166666666	4670.375	0.2141680971214444	4.385	0.75
123	다사584080	0	MULTIPOLYGON (((127.0314157600718 37.16982826175618, 127.0314101942203 37.1707296485595, 127.0325365777961 37.17073409737024, 127.0325421302698 37.16983271042245, 127.0314157600718 37.16982826175618)))	0	0	0	0.0	0	0	0	2	0	4	2	6	0	0	17.44453598484849	4670.375	0.2141680971214444	4.385	0.75
124	다사584081	0	MULTIPOLYGON (((127.0314101942203 37.1707296485595, 127.031404628121 37.17163103522469, 127.0325310250753 37.17163548417989, 127.0325365777961 37.17073409737024, 127.0314101942203 37.1707296485595)))	0	1	0	0.0	0	0	7	0	3	10	71	7	1	0	59.31165719696969	3130.425	0.23075561209035844	48.236000000000004	0.7
125	다사584082	0	MULTIPOLYGON (((127.031404628121 37.17163103522469, 127.031399061774 37.17253242175169, 127.0325254721074 37.17253687085138, 127.0325310250753 37.17163548417989, 127.031404628121 37.17163103522469)))	0	0	0	0.0	0	0	0	0	0	8	3	3	1	0	10.27788888888889	926.5275	0.2526874700326219	81.9875	0.75
126	다사584092	0	MULTIPOLYGON (((127.0313489535019 37.18064489427717, 127.0313433846771 37.18154627942246, 127.0324699288336 37.18155072996709, 127.0324754842734 37.18064934467728, 127.0313489535019 37.18064489427717)))	0	2	0	0.0	0	0	4	0	0	8	0	0	0	0	3.0127083333333333	6217.182500000001	0.2226592314445252	16.613750000000003	0.6875
127	다사584093	0	MULTIPOLYGON (((127.0313433846771 37.18154627942246, 127.0313378156044 37.1824476644296, 127.0324643731466 37.18245211511874, 127.0324699288336 37.18155072996709, 127.0313433846771 37.18154627942246)))	0	1	0	0.0	0	0	2	0	0	7	0	3	1	0	3.017416666666667	5843.305833333333	0.22512946088009275	29.57500000000001	0.6666666666666666
128	다사584094	0	MULTIPOLYGON (((127.0313378156044 37.1824476644296, 127.0313322462839 37.18334904929853, 127.0324588172122 37.18335350013218, 127.0324643731466 37.18245211511874, 127.0313378156044 37.1824476644296)))	0	0	0	0.0	0	0	0	0	0	0	0	6	0	0	12.011041666666666	434.35	0.3014619546448717	100.0	0.5
130	다사584105	0	MULTIPOLYGON (((127.0312765394439 37.19236289038791, 127.0312709673962 37.19326427373682, 127.0323976856119 37.19326872616036, 127.0324032442669 37.1923673426669, 127.0312765394439 37.19236289038791)))	0	0	0	0.0	0	0	0	0	1	0	0	0	0	0	69.61500378787878	2065.345	0.2135487993973048	5.0150000000000015	0.5
131	다사584106	0	MULTIPOLYGON (((127.0312709673962 37.19326427373682, 127.0312653951004 37.19416565694754, 127.0323921267096 37.19417010951562, 127.0323976856119 37.19326872616036, 127.0312709673962 37.19326427373682)))	0	0	0	0.0	0	0	0	0	2	0	11	0	0	1	147.29552083333334	13901.62	0.18866779695681204	2.5675000000000003	0.75
132	다사584107	0	MULTIPOLYGON (((127.0312653951004 37.19416565694754, 127.0312598225567 37.19506704002005, 127.0323865675598 37.19507149273269, 127.0323921267096 37.19417010951562, 127.0312653951004 37.19416565694754)))	0	3	0	22.0	0	0	0	1	4	5	0	1	1	0	164.22704166666662	7911.005	0.1782312714235379	36.98375	0.75
133	다사584108	0	MULTIPOLYGON (((127.0312598225567 37.19506704002005, 127.0312542497649 37.19596842295436, 127.0323810081625 37.19597287581157, 127.0323865675598 37.19507149273269, 127.0312598225567 37.19506704002005)))	0	0	0	0.0	0	0	0	0	3	3	0	0	0	0	30.783541666666668	1883.435	0.19462800513806813	52.2	0.5
134	다사584109	0	MULTIPOLYGON (((127.0312542497649 37.19596842295436, 127.0312486767251 37.19686980575049, 127.0323754485179 37.19687425875226, 127.0323810081625 37.19597287581157, 127.0312542497649 37.19596842295436)))	1	0	0	0.0	0	0	0	0	0	1	0	0	0	0	22.698125	1402.4775	0.18568383003508016	73.3725	0.5
135	다사584110	0	MULTIPOLYGON (((127.0312486767251 37.19686980575049, 127.0312431034373 37.19777118840841, 127.0323698886258 37.19777564155475, 127.0323754485179 37.19687425875226, 127.0312486767251 37.19686980575049)))	1	0	0	8.0	2	0	0	0	0	3	2	0	0	0	101.188125	5393.62	0.1775148736715157	14.94	0.75
136	다사584111	0	MULTIPOLYGON (((127.0312431034373 37.19777118840841, 127.0312375299014 37.19867257092814, 127.0323643284862 37.19867702421906, 127.0323698886258 37.19777564155475, 127.0312431034373 37.19777118840841)))	0	0	0	0.0	0	0	0	0	0	3	0	0	0	0	8.457777777777778	5248.405000000002	0.1805549598480092	19.2575	0.75
137	다사584112	0	MULTIPOLYGON (((127.0312375299014 37.19867257092814, 127.0312319561175 37.19957395330966, 127.0323587680991 37.19957840674516, 127.0323643284862 37.19867702421906, 127.0312375299014 37.19867257092814)))	0	0	0	0.0	0	0	0	0	0	2	0	0	0	0	0.3756250000000001	4295.52	0.1895763543642573	3.595	0.75
138	다사584113	0	MULTIPOLYGON (((127.0312319561175 37.19957395330966, 127.0312263820854 37.20047533555299, 127.0323532074646 37.20047978913306, 127.0323587680991 37.19957840674516, 127.0312319561175 37.19957395330966)))	0	0	0	0.0	0	0	0	0	0	2	1	0	0	0	0.3583333333333333	4183.155000000002	0.19042224065233893	3.5175	0.75
140	다사585070	0	MULTIPOLYGON (((127.032597641418 37.16081883334599, 127.0325920914148 37.1617202216753, 127.0337183414859 37.16172465833888, 127.0337238781172 37.16082326986547, 127.032597641418 37.16081883334599)))	0	0	0	0.0	0	0	0	0	0	2	0	1	0	0	8.946545454545458	9057.945	0.1501681618165647	69.245	1.0
141	다사585071	0	MULTIPOLYGON (((127.0325920914148 37.1617202216753, 127.0325865411646 37.16262160986648, 127.0337128046082 37.16262604667413, 127.0337183414859 37.16172465833888, 127.0325920914148 37.1617202216753)))	0	0	0	0.0	0	0	0	0	9	1	0	0	2	0	72.69104166666666	284.9375	0.18353262212546104	89.83500000000002	0.75
142	다사585072	0	MULTIPOLYGON (((127.0325865411646 37.16262160986648, 127.0325809906674 37.1635229979195, 127.0337072674841 37.16352743487126, 127.0337128046082 37.16262604667413, 127.0325865411646 37.16262160986648)))	0	0	0	0.0	0	0	0	2	5	6	0	7	1	0	26.23847222222221	1144.7283333333332	0.13824895243478974	41.863333333333344	0.9166666666666666
143	다사585075	0	MULTIPOLYGON (((127.0325698889319 37.1653257736111, 127.0325643376937 37.16622716124969, 127.0336906546332 37.16623159863374, 127.0336961924966 37.16533021085107, 127.0325698889319 37.1653257736111)))	0	0	0	0.0	0	0	0	0	0	0	0	2	0	0	17.628291666666673	1283.4450000000004	0.2577904379264329	40.205	0.5
144	다사585077	0	MULTIPOLYGON (((127.0325587862083 37.16712854875011, 127.0325532344759 37.16802993611238, 127.033679578167 37.16803437378465, 127.0336851165234 37.16713298627828, 127.0325587862083 37.16712854875011)))	0	1	0	0.0	0	0	0	0	1	3	0	0	0	0	83.19069444444443	1484.375	0.19880975632282533	28.33	0.5
145	다사585093	0	MULTIPOLYGON (((127.0324699288336 37.18155072996709, 127.0324643731466 37.18245211511874, 127.033590930936 37.18245655509723, 127.0335964732375 37.18155516980141, 127.0324699288336 37.18155072996709)))	0	0	0	0.0	0	0	2	0	0	4	0	0	0	0	30.950833333333332	8919.52	0.16678219639347502	13.33	0.75
146	다사585094	0	MULTIPOLYGON (((127.0324643731466 37.18245211511874, 127.0324588172122 37.18335350013218, 127.0335853883879 37.18335794025485, 127.033590930936 37.18245655509723, 127.0324643731466 37.18245211511874)))	0	0	0	0.0	0	0	2	0	0	4	0	0	0	0	218.41969696969696	8919.52	0.16678219639347502	13.33	0.75
147	다사585102	0	MULTIPOLYGON (((127.0324199187476 37.1896631913574, 127.0324143608348 37.19056457526543, 127.0335410391214 37.19056901654155, 127.0335465836433 37.18966763248934, 127.0324199187476 37.1896631913574)))	0	0	0	105.0	1	0	0	0	0	0	0	1	0	0	201.92541666666665	1885.235	0.24352716275725145	78.625	0.5
148	다사585103	0	MULTIPOLYGON (((127.0324143608348 37.19056457526543, 127.0324088026745 37.19146595903526, 127.0335354943528 37.19147040045557, 127.0335410391214 37.19056901654155, 127.0324143608348 37.19056457526543)))	0	0	0	23.0	0	0	0	1	0	0	0	0	0	0	252.0182859848485	1885.235	0.24352716275725145	78.625	0.5
150	다사585105	0	MULTIPOLYGON (((127.0324032442669 37.1923673426669, 127.0323976856119 37.19326872616036, 127.0335244040752 37.19327316786908, 127.0335299493374 37.19237178423142, 127.0324032442669 37.1923673426669)))	0	0	0	0.0	0	0	0	1	0	0	0	0	0	0	70.77136363636366	13901.62	0.18866779695681204	2.5675000000000003	0.75
151	다사585106	0	MULTIPOLYGON (((127.0323976856119 37.19326872616036, 127.0323921267096 37.19417010951562, 127.0335188585661 37.19417455136855, 127.0335244040752 37.19327316786908, 127.0323976856119 37.19326872616036)))	0	0	0	0.0	0	0	0	0	2	4	0	7	1	1	238.58843750000003	7978.515	0.20201218684147745	38.00125	0.75
152	다사585107	0	MULTIPOLYGON (((127.0323921267096 37.19417010951562, 127.0323865675598 37.19507149273269, 127.0335133128103 37.19507593472984, 127.0335188585661 37.19417455136855, 127.0323921267096 37.19417010951562)))	0	0	0	83.0	1	0	0	1	3	8	0	0	0	1	164.12343749999997	1688.4883333333335	0.21112296186632665	64.21833333333333	0.6666666666666666
153	다사585108	0	MULTIPOLYGON (((127.0323865675598 37.19507149273269, 127.0323810081625 37.19597287581157, 127.0335077668076 37.19597731795294, 127.0335133128103 37.19507593472984, 127.0323865675598 37.19507149273269)))	0	0	0	79.0	0	1	0	0	0	4	0	0	0	0	128.75229166666665	1883.435	0.19462800513806813	52.2	0.5
154	다사585109	0	MULTIPOLYGON (((127.0323810081625 37.19597287581157, 127.0323754485179 37.19687425875226, 127.0335022205581 37.19687870103784, 127.0335077668076 37.19597731795294, 127.0323810081625 37.19597287581157)))	1	0	0	41.0	1	0	0	0	1	4	0	0	0	0	114.53666666666668	1883.435	0.19462800513806813	52.2	0.5
155	다사585110	0	MULTIPOLYGON (((127.0323754485179 37.19687425875226, 127.0323698886258 37.19777564155475, 127.0334966740617 37.19778008398456, 127.0335022205581 37.19687870103784, 127.0323754485179 37.19687425875226)))	1	1	0	48.0	0	0	0	0	4	6	0	0	0	0	122.53947916666668	2003.31	0.19239684848294908	58.6625	0.625
156	다사585111	0	MULTIPOLYGON (((127.0323698886258 37.19777564155475, 127.0323643284862 37.19867702421906, 127.0334911273185 37.19868146679308, 127.0334966740617 37.19778008398456, 127.0323698886258 37.19777564155475)))	0	3	0	0.0	0	0	4	0	6	4	1	0	1	0	34.22489109848485	3309.0115	0.1863097299930344	36.641999999999996	0.725
158	다사586069	0	MULTIPOLYGON (((127.033729414502 37.15992188125391, 127.0337238781172 37.16082326986547, 127.0348501150627 37.16082769568265, 127.0348556380763 37.15992630692735, 127.033729414502 37.15992188125391)))	0	0	0	0.0	0	0	0	0	1	2	0	14	0	0	89.225625	160.985	0.03140618414510018	90.73	0.5
159	다사586070	0	MULTIPOLYGON (((127.0337238781172 37.16082326986547, 127.0337183414859 37.16172465833888, 127.0348445918034 37.16172908429979, 127.0348501150627 37.16082769568265, 127.0337238781172 37.16082326986547)))	0	1	0	0.0	0	0	1	0	6	4	0	3	1	0	5.760625	6872.8725	0.12410237686176925	70.11749999999999	0.875
160	다사586071	0	MULTIPOLYGON (((127.0337183414859 37.16172465833888, 127.0337128046082 37.16262604667413, 127.0348390682982 37.1626304727788, 127.0348445918034 37.16172908429979, 127.0337183414859 37.16172465833888)))	0	0	0	0.0	0	0	0	0	13	3	0	4	2	0	43.90375	402.7183333333333	0.17857111872671294	89.58666666666666	0.6666666666666666
161	다사586072	0	MULTIPOLYGON (((127.0337128046082 37.16262604667413, 127.0337072674841 37.16352743487126, 127.0348335445472 37.16353186111967, 127.0348390682982 37.1626304727788, 127.0337128046082 37.16262604667413)))	0	4	0	0.0	0	0	8	0	6	8	0	0	1	0	66.70631250000001	1438.3237499999998	0.14648177749044172	48.89	0.8125
162	다사586073	0	MULTIPOLYGON (((127.0337072674841 37.16352743487126, 127.0337017301136 37.16442882293023, 127.0348280205504 37.16443324932239, 127.0348335445472 37.16353186111967, 127.0337072674841 37.16352743487126)))	0	0	0	0.0	0	0	0	0	1	0	0	0	0	0	22.81784027777779	1234.37	0.1499825942177947	40.18	0.5
163	다사586074	0	MULTIPOLYGON (((127.0337017301136 37.16442882293023, 127.0336961924966 37.16533021085107, 127.0348224963078 37.16533463738696, 127.0348280205504 37.16443324932239, 127.0337017301136 37.16442882293023)))	0	3	0	0.0	0	0	4	0	4	0	0	0	1	0	56.1665625	1414.895	0.2003690664430303	38.7075	0.5
164	다사586075	0	MULTIPOLYGON (((127.0336961924966 37.16533021085107, 127.0336906546332 37.16623159863374, 127.0348169718193 37.16623602531342, 127.0348224963078 37.16533463738696, 127.0336961924966 37.16533021085107)))	0	1	0	0.0	0	0	4	0	5	0	3	0	0	0	28.48364583333333	1451.3275	0.2070601286690913	41.95125	0.5
165	다사586076	0	MULTIPOLYGON (((127.0336906546332 37.16623159863374, 127.0336851165234 37.16713298627828, 127.0348114470849 37.16713741310171, 127.0348169718193 37.16623602531342, 127.0336906546332 37.16623159863374)))	0	0	0	0.0	0	0	0	0	3	0	8	1	0	0	32.50395833333334	1692.0749999999994	0.16971194386387167	50.185	0.5
166	다사586077	0	MULTIPOLYGON (((127.0336851165234 37.16713298627828, 127.033679578167 37.16803437378465, 127.0348059221047 37.16803880075184, 127.0348114470849 37.16713741310171, 127.0336851165234 37.16713298627828)))	0	0	0	0.0	0	0	0	0	2	0	8	1	0	0	25.670972222222233	1588.225	0.18426085009334853	39.2575	0.5
167	다사586094	0	MULTIPOLYGON (((127.033590930936 37.18245655509723, 127.0335853883879 37.18335794025485, 127.0347119598102 37.18336236966651, 127.0347174889721 37.18246098436507, 127.033590930936 37.18245655509723)))	0	0	0	0.0	0	0	0	0	0	4	0	4	0	0	115.84935763888888	8919.52	0.16678219639347502	13.33	0.75
168	다사586095	0	MULTIPOLYGON (((127.0335853883879 37.18335794025485, 127.0335798455931 37.1842593252743, 127.0347064304022 37.1842637548298, 127.0347119598102 37.18336236966651, 127.0335853883879 37.18335794025485)))	0	0	0	0.0	0	0	3	0	0	8	0	12	0	0	233.08552083333336	8712.5825	0.17124172607338306	20.1925	0.75
