gid	accident_cnt	geometry	traffic	bigcar_ratio	rushhour_itn	rushhour_freq	road_with	schoolzone_num	safetysign_num	bump_num	cctv_num	child_num	school_num	facility_num	signal_num	busstop_num	crosswalk_num	sidewalk_num	ill_park	foot_traf	car_num	node	park_yn	foot_traf_mean
다사581083	0	MULTIPOLYGON (((127.0280198322628 37.17251901021185, 127.0280142255292 37.17342039616517, 127.0291406484972 37.17342487753076, 127.0291462418511 37.17252349143192, 127.0280198322628 37.17251901021185)))	1338.445	0.2626259999757896	95.18	76.315	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	2	1	0	16.258687169312168
다사581089	0	MULTIPOLYGON (((127.0279861881182 37.1779273238591, 127.0279805798873 37.17882870898335, 127.0291070831454 37.17883319122213, 127.0291126779931 37.17793180595235, 127.0279861881182 37.1779273238591)))	6815.969999999998	0.19052978534175893	55.82	28.915	0.75	0	0	0	0	0.0	0.0	0.0	1	0	0	0	0	4	8	0	0	27.561530303030306
다사581090	0	MULTIPOLYGON (((127.0279805798873 37.17882870898335, 127.0279749714068 37.1797300939694, 127.0291014880487 37.17973457635374, 127.0291070831454 37.17883319122213, 127.0279805798873 37.17882870898335)))	5402.211666666667	0.24731315347859395	53.76	31.471666666666675	0.6666666666666666	0	3	0	0	0.0	0.0	0.0	8	2	0	0	0	4	4	0	1	80.685625
다사581091	0	MULTIPOLYGON (((127.0279749714068 37.1797300939694, 127.0279693626766 37.18063147881728, 127.0290958927029 37.18063596134716, 127.0291014880487 37.17973457635374, 127.0279749714068 37.1797300939694)))	1993.31	0.35533731172658456	72.20833333333333	54.473333333333336	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	1	0	1	54.33578125
다사581107	0	MULTIPOLYGON (((127.0278852017635 37.1941522349524, 127.027879589038 37.19505361758915, 127.0290063332952 37.19505810244826, 127.0290119326268 37.19415671966592, 127.0278852017635 37.1941522349524)))	3343.48	0.1842657076323288	58.46	36.765	0.5	0	1	0	0	0.0	0.0	0.0	0	0	0	0	0	4	35	0	0	61.27860795454546
다사581108	0	MULTIPOLYGON (((127.027879589038 37.19505361758915, 127.0278739760627 37.19595500008767, 127.0290007337144 37.19595948509242, 127.0290063332952 37.19505810244826, 127.027879589038 37.19505361758915)))	12080.615625	0.1726409187598064	27.903125000000006	17.5775	0.71875	0	2	0	0	0.0	0.0	0.0	4	1	0	0	0	4	0	2	0	317.2527083333334
다사581109	0	MULTIPOLYGON (((127.0278739760627 37.19595500008767, 127.0278683628376 37.19685638244803, 127.0289951338844 37.19686086759836, 127.0290007337144 37.19595948509242, 127.0278739760627 37.19595500008767)))	11739.865	0.1583517235131829	19.871666666666666	10.98	0.5833333333333334	0	0	0	0	0.0	0.0	0.0	1	0	0	0	0	4	0	0	0	46.730625
다사582070	0	MULTIPOLYGON (((127.0292189328048 37.1608054595738, 127.029213342686 37.16170684746879, 127.0303395920143 37.16171131624024, 127.0303451687613 37.16080992820014, 127.0292189328048 37.1608054595738)))	7845.045	0.1435196411477528	78.245	62.865	1.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	51.88035511363636
다사582072	0	MULTIPOLYGON (((127.0292077523183 37.1626082352256, 127.0292021617019 37.16350962284426, 127.0303284377757 37.163514091906, 127.0303340150191 37.16261270414219, 127.0292077523183 37.1626082352256)))	816.0566666666667	0.13696208465315074	80.62	52.85333333333333	0.5	0	1	0	0	0.0	0.0	0.0	6	0	0	0	0	4	18	1	0	20.756780303030304
다사582073	0	MULTIPOLYGON (((127.0292021617019 37.16350962284426, 127.0291965708366 37.16441101032476, 127.0303228602841 37.16441547953164, 127.0303284377757 37.163514091906, 127.0292021617019 37.16350962284426)))	829.46	0.19087085020251585	95.67	72.05000000000003	0.5	0	1	0	0	0.0	0.0	0.0	0	0	0	0	0	4	9	0	0	4.361374007936508
다사582074	0	MULTIPOLYGON (((127.0291965708366 37.16441101032476, 127.0291909797225 37.16531239766711, 127.0303172825443 37.16531686701912, 127.0303228602841 37.16441547953164, 127.0291965708366 37.16441101032476)))	829.46	0.19087085020251585	95.67	72.05000000000003	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	39.49397916666667
다사582075	0	MULTIPOLYGON (((127.0291909797225 37.16531239766711, 127.0291853883596 37.16621378487129, 127.0303117045563 37.16621825436845, 127.0303172825443 37.16531686701912, 127.0291909797225 37.16531239766711)))	881.0616666666666	0.13362697145902766	86.46333333333332	57.52500000000001	0.5	0	3	0	0	0.0	0.0	0.0	8	0	0	0	0	4	3	1	0	24.37617897727273
다사582076	0	MULTIPOLYGON (((127.0291853883596 37.16621378487129, 127.0291797967479 37.16711517193731, 127.03030612632 37.16711964157962, 127.0303117045563 37.16621825436845, 127.0291853883596 37.16621378487129)))	1031.7149999999997	0.1736489620612344	78.67500000000003	54.78	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	4.8836458333333335
다사582077	0	MULTIPOLYGON (((127.0291797967479 37.16711517193731, 127.0291742048873 37.16801655886516, 127.0303005478354 37.16802102865263, 127.03030612632 37.16711964157962, 127.0291797967479 37.16711517193731)))	1031.7149999999997	0.1736489620612344	78.67500000000003	54.78	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	2	0	0	0	2.7775000000000003
다사582081	0	MULTIPOLYGON (((127.0291574278123 37.17072071881972, 127.0291518349562 37.17162210519491, 127.0302782314144 37.17162657556303, 127.0302838108921 37.17072518904267, 127.0291574278123 37.17072071881972)))	4404.262500000002	0.21952986578101008	29.59	10.775	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	21	4	0	0	0	42.58593750000001
다사582090	0	MULTIPOLYGON (((127.0291070831454 37.17883319122213, 127.0291014880487 37.17973457635374, 127.0302280049395 37.17973904802852, 127.0302335866525 37.17883766275171, 127.0291070831454 37.17883319122213)))	7299.765000000001	0.1885541283201233	29.19	9.05	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	6	0	0	12.006927083333334
다사582091	0	MULTIPOLYGON (((127.0291014880487 37.17973457635374, 127.0290958927029 37.18063596134716, 127.0302224229782 37.18064043316713, 127.0302280049395 37.17973904802852, 127.0291014880487 37.17973457635374)))	4724.717500000002	0.2607087524417991	45.0375	25.575000000000006	0.625	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	11.16078125
다사582092	0	MULTIPOLYGON (((127.0290958927029 37.18063596134716, 127.0290902971081 37.1815373462024, 127.0302168407684 37.18154181816758, 127.0302224229782 37.18064043316713, 127.0290958927029 37.18063596134716)))	2149.67	0.3328633765634749	60.88500000000001	42.1	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	1	0	0	10.11234375
다사582107	0	MULTIPOLYGON (((127.0290119326268 37.19415671966592, 127.0290063332952 37.19505810244826, 127.0301330778016 37.1950625765919, 127.0301386637393 37.19416119366429, 127.0290119326268 37.19415671966592)))	8701.281250000002	0.19496546361198508	31.43125	17.447499999999998	0.5625	0	0	0	1	0.0	0.0	0.0	0	1	0	0	0	4	4	0	0	161.60016098484854
다사582108	0	MULTIPOLYGON (((127.0290063332952 37.19505810244826, 127.0290007337144 37.19595948509242, 127.0301274916154 37.1959639593813, 127.0301330778016 37.1950625765919, 127.0290063332952 37.19505810244826)))	5994.230000000001	0.18960348737019475	51.55083333333334	38.7325	0.6666666666666666	0	0	0	0	0.0	0.0	13.0	0	1	0	0	14	4	1	0	0	427.4258333333333
다사582109	0	MULTIPOLYGON (((127.0290007337144 37.19595948509242, 127.0289951338844 37.19686086759836, 127.0301219051805 37.19686534203252, 127.0301274916154 37.1959639593813, 127.0290007337144 37.19595948509242)))	3932.9390000000003	0.1884685618353953	42.656000000000006	26.773	0.65	0	1	0	0	33.0	0.0	0.0	0	0	0	0	0	4	1	1	0	118.15666666666664
다사582110	0	MULTIPOLYGON (((127.0289951338844 37.19686086759836, 127.0289895338051 37.1977622499661, 127.0301163184969 37.19776672454552, 127.0301219051805 37.19686534203252, 127.0289951338844 37.19686086759836)))	6115.515000000001	0.16864512871503656	50.59	23.4425	1.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	10	0	0	165.21436458333332
다사583070	0	MULTIPOLYGON (((127.0303451687613 37.16080992820014, 127.0303395920143 37.16171131624024, 127.0314658415907 37.16171577430909, 127.0314714049658 37.1608143861242, 127.0303451687613 37.16080992820014)))	7845.045	0.1435196411477528	78.245	62.865	1.0	0	1	0	0	0.0	0.0	0.0	2	0	0	0	0	4	0	0	0	232.79411174242423
다사583072	0	MULTIPOLYGON (((127.0303340150191 37.16261270414219, 127.0303284377757 37.163514091906, 127.0314547140978 37.16351855026441, 127.0314602779681 37.16261716235583, 127.0303340150191 37.16261270414219)))	1197.4	0.15585836974397693	55.91	27.03	0.5	0	1	0	0	0.0	0.0	0.0	0	0	0	0	0	4	9	0	0	28.701197916666665
다사583075	0	MULTIPOLYGON (((127.0303172825443 37.16531686701912, 127.0303117045563 37.16621825436845, 127.0314380210011 37.16622271316125, 127.0314435856143 37.16532132566714, 127.0303172825443 37.16531686701912)))	782.01	0.03636110211333274	85.045	45.74500000000001	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	28	0	0	42.14022222222222
다사583077	0	MULTIPOLYGON (((127.03030612632 37.16711964157962, 127.0303005478354 37.16802102865263, 127.0314268910318 37.16802548773504, 127.0314324561403 37.16712410051723, 127.03030612632 37.16711964157962)))	1031.7149999999997	0.1736489620612344	78.67500000000003	54.78	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	8.740857142857143
다사583081	0	MULTIPOLYGON (((127.0302838108921 37.17072518904267, 127.0302782314144 37.17162657556303, 127.031404628121 37.17163103522469, 127.0314101942203 37.1707296485595, 127.0302838108921 37.17072518904267)))	4524.56	0.21914692792809168	22.1	7.745	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	13	0	0	14.716666666666667
다사583091	0	MULTIPOLYGON (((127.0302280049395 37.17973904802852, 127.0302224229782 37.18064043316713, 127.0313489535019 37.18064489427717, 127.0313545220789 37.1797435089937, 127.0302280049395 37.17973904802852)))	7299.765000000001	0.1885541283201233	29.19	9.05	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	1.1150852272727272
다사583092	0	MULTIPOLYGON (((127.0302224229782 37.18064043316713, 127.0302168407684 37.18154181816758, 127.0313433846771 37.18154627942246, 127.0313489535019 37.18064489427717, 127.0302224229782 37.18064043316713)))	4724.717500000002	0.2607087524417991	45.0375	25.575000000000006	0.625	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	5.0846875
다사583093	1	MULTIPOLYGON (((127.0302168407684 37.18154181816758, 127.0302112583101 37.18244320302984, 127.0313378156044 37.1824476644296, 127.0313433846771 37.18154627942246, 127.0302168407684 37.18154181816758)))	2149.67	0.3328633765634749	60.88500000000001	42.1	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	5	0	0	3.889444444444445
다사583106	0	MULTIPOLYGON (((127.0301442494284 37.1932598105985, 127.0301386637393 37.19416119366429, 127.0312653951004 37.19416565694754, 127.0312709673962 37.19326427373682, 127.0301442494284 37.1932598105985)))	2065.345	0.2135487993973048	16.165	5.0150000000000015	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	2	4	0	0	0	66.15914772727272
다사583107	0	MULTIPOLYGON (((127.0301386637393 37.19416119366429, 127.0301330778016 37.1950625765919, 127.0312598225567 37.19506704002005, 127.0312653951004 37.19416565694754, 127.0301386637393 37.19416119366429)))	11297.49375	0.1876696393939792	25.170625	14.043125000000002	0.65625	0	2	0	0	0.0	0.0	0.0	0	1	0	0	1	4	3	0	0	52.31302083333333
다사583108	0	MULTIPOLYGON (((127.0301330778016 37.1950625765919, 127.0301274916154 37.1959639593813, 127.0312542497649 37.19596842295436, 127.0312598225567 37.19506704002005, 127.0301330778016 37.1950625765919)))	1166.3925	0.1760054742054231	84.4425	68.45	0.625	0	0	0	1	45.0	0.0	15.0	0	1	0	0	56	4	10	0	0	260.98229166666664
다사583109	0	MULTIPOLYGON (((127.0301274916154 37.1959639593813, 127.0301219051805 37.19686534203252, 127.0312486767251 37.19686980575049, 127.0312542497649 37.19596842295436, 127.0301274916154 37.1959639593813)))	921.52	0.17673965493209218	99.15	94.545	0.5	0	0	0	0	61.0	1.0	0.0	0	0	0	0	0	4	608	0	0	277.8077083333333
다사583110	0	MULTIPOLYGON (((127.0301219051805 37.19686534203252, 127.0301163184969 37.19776672454552, 127.0312431034373 37.19777118840841, 127.0312486767251 37.19686980575049, 127.0301219051805 37.19686534203252)))	4219.421666666666	0.1788119572242539	72.735	46.87333333333334	0.75	0	0	0	0	65.0	0.0	0.0	0	2	0	0	2	4	1	0	0	328.364375
다사584070	0	MULTIPOLYGON (((127.0314714049658 37.1608143861242, 127.0314658415907 37.16171577430909, 127.0325920914148 37.1617202216753, 127.032597641418 37.16081883334599, 127.0314714049658 37.1608143861242)))	7589.475	0.1534570046422191	77.26100000000001	61.233	0.95	0	0	0	0	0.0	0.0	0.0	1	0	0	0	0	4	0	0	0	85.34754166666667
다사584071	0	MULTIPOLYGON (((127.0314658415907 37.16171577430909, 127.0314602779681 37.16261716235583, 127.0325865411646 37.16262160986648, 127.0325920914148 37.1617202216753, 127.0314658415907 37.16171577430909)))	7413.043333333332	0.1600309035733695	78.57833333333333	61.815	0.9166666666666666	0	2	0	0	0.0	0.0	0.0	3	0	0	0	0	4	0	2	0	73.49118055555556
다사584072	1	MULTIPOLYGON (((127.0314602779681 37.16261716235583, 127.0314547140978 37.16351855026441, 127.0325809906674 37.1635229979195, 127.0325865411646 37.16262160986648, 127.0314602779681 37.16261716235583)))	3110.487857142857	0.172334539105279	52.720714285714294	26.552857142857146	0.7857142857142857	0	3	0	0	0.0	0.0	0.0	8	0	4	8	0	4	0	1	0	32.8440625
다사584073	0	MULTIPOLYGON (((127.0314547140978 37.16351855026441, 127.0314491499798 37.16441993803484, 127.0325754399232 37.16442438583438, 127.0325809906674 37.1635229979195, 127.0314547140978 37.16351855026441)))	4600.940000000001	0.2054242984531036	36.67	8.355	0.75	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0	4	0	0	0	33.71441666666667
다사584074	0	MULTIPOLYGON (((127.0314491499798 37.16441993803484, 127.0314435856143 37.16532132566714, 127.0325698889319 37.1653257736111, 127.0325754399232 37.16442438583438, 127.0314491499798 37.16441993803484)))	4561.3	0.2056474953170177	38.6775	9.1575	0.75	0	1	0	0	0.0	0.0	0.0	1	1	0	0	2	4	2	0	0	59.94622916666667
다사584075	0	MULTIPOLYGON (((127.0314435856143 37.16532132566714, 127.0314380210011 37.16622271316125, 127.0325643376937 37.16622716124969, 127.0325698889319 37.1653257736111, 127.0314435856143 37.16532132566714)))	3061.7140000000004	0.1877109146729222	57.263000000000005	22.742	0.65	0	3	0	0	0.0	0.0	0.0	7	1	0	0	2	4	0	1	0	63.1703125
다사584076	0	MULTIPOLYGON (((127.0314380210011 37.16622271316125, 127.0314324561403 37.16712410051723, 127.0325587862083 37.16712854875011, 127.0325643376937 37.16622716124969, 127.0314380210011 37.16622271316125)))	4309.030000000002	0.2227170848908576	36.595	6.94	0.75	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0	4	8	0	0	71.14595833333333
다사584077	0	MULTIPOLYGON (((127.0314324561403 37.16712410051723, 127.0314268910318 37.16802548773504, 127.0325532344759 37.16802993611238, 127.0325587862083 37.16712854875011, 127.0314324561403 37.16712410051723)))	3223.1620000000007	0.20432276821272408	53.151	24.439	0.65	0	3	0	1	0.0	0.0	0.0	8	0	0	0	1	4	2	1	0	45.84947916666666
다사584078	0	MULTIPOLYGON (((127.0314268910318 37.16802548773504, 127.0314213256757 37.16892687481469, 127.0325476824964 37.16893132333649, 127.0325532344759 37.16802993611238, 127.0314268910318 37.16802548773504)))	4670.375	0.2141680971214444	16.82	4.385	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	10.187564935064934
다사584079	0	MULTIPOLYGON (((127.0314213256757 37.16892687481469, 127.0314157600718 37.16982826175618, 127.0325421302698 37.16983271042245, 127.0325476824964 37.16893132333649, 127.0314213256757 37.16892687481469)))	4670.375	0.2141680971214444	16.82	4.385	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	9.559979166666666
다사584080	0	MULTIPOLYGON (((127.0314157600718 37.16982826175618, 127.0314101942203 37.1707296485595, 127.0325365777961 37.17073409737024, 127.0325421302698 37.16983271042245, 127.0314157600718 37.16982826175618)))	4670.375	0.2141680971214444	16.82	4.385	0.75	0	0	0	1	0.0	0.0	0.0	0	2	0	0	2	4	6	0	0	17.44453598484849
다사584081	0	MULTIPOLYGON (((127.0314101942203 37.1707296485595, 127.031404628121 37.17163103522469, 127.0325310250753 37.17163548417989, 127.0325365777961 37.17073409737024, 127.0314101942203 37.1707296485595)))	3130.425	0.23075561209035844	59.956	48.236	0.7	0	1	0	0	0.0	0.0	0.0	7	0	0	0	71	4	7	1	0	59.31165719696969
다사584082	0	MULTIPOLYGON (((127.031404628121 37.17163103522469, 127.031399061774 37.17253242175169, 127.0325254721074 37.17253687085138, 127.0325310250753 37.17163548417989, 127.031404628121 37.17163103522469)))	926.5275	0.2526874700326219	93.4	81.9875	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	3	3	3	1	0	10.27788888888889
다사584092	0	MULTIPOLYGON (((127.0313489535019 37.18064489427717, 127.0313433846771 37.18154627942246, 127.0324699288336 37.18155072996709, 127.0324754842734 37.18064934467728, 127.0313489535019 37.18064489427717)))	6217.182500000001	0.2226592314445252	37.69125	16.613750000000003	0.6875	0	2	0	0	0.0	0.0	0.0	4	0	0	0	0	4	0	0	0	3.0127083333333333
다사584093	0	MULTIPOLYGON (((127.0313433846771 37.18154627942246, 127.0313378156044 37.1824476644296, 127.0324643731466 37.18245211511874, 127.0324699288336 37.18155072996709, 127.0313433846771 37.18154627942246)))	5843.305833333333	0.22512946088009275	46.91333333333333	29.575000000000006	0.6666666666666666	0	1	0	0	0.0	0.0	0.0	2	0	0	0	0	4	3	1	0	3.017416666666667
다사584094	0	MULTIPOLYGON (((127.0313378156044 37.1824476644296, 127.0313322462839 37.18334904929853, 127.0324588172122 37.18335350013218, 127.0324643731466 37.18245211511874, 127.0313378156044 37.1824476644296)))	434.35	0.3014619546448717	100.0	100.0	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	6	0	0	12.011041666666666
다사584102	0	MULTIPOLYGON (((127.0312932540992 37.18965873951206, 127.0312876827954 37.19056012327553, 127.0324143608348 37.19056457526543, 127.0324199187476 37.1896631913574, 127.0312932540992 37.18965873951206)))	1885.235	0.24352716275725145	94.52	78.625	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	114.46099702380951
다사584105	0	MULTIPOLYGON (((127.0312765394439 37.19236289038791, 127.0312709673962 37.19326427373682, 127.0323976856119 37.19326872616036, 127.0324032442669 37.1923673426669, 127.0312765394439 37.19236289038791)))	2065.345	0.2135487993973048	16.165	5.0150000000000015	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	69.61500378787878
다사584106	0	MULTIPOLYGON (((127.0312709673962 37.19326427373682, 127.0312653951004 37.19416565694754, 127.0323921267096 37.19417010951562, 127.0323976856119 37.19326872616036, 127.0312709673962 37.19326427373682)))	13901.62	0.18866779695681204	8.7875	2.5675000000000003	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	11	4	0	0	1	147.29552083333334
다사584107	0	MULTIPOLYGON (((127.0312653951004 37.19416565694754, 127.0312598225567 37.19506704002005, 127.0323865675598 37.19507149273269, 127.0323921267096 37.19417010951562, 127.0312653951004 37.19416565694754)))	7911.005	0.1782312714235379	57.565	36.98375	0.75	0	3	0	0	22.0	0.0	0.0	0	1	0	0	0	4	1	1	0	164.22704166666662
다사584108	0	MULTIPOLYGON (((127.0312598225567 37.19506704002005, 127.0312542497649 37.19596842295436, 127.0323810081625 37.19597287581157, 127.0323865675598 37.19507149273269, 127.0312598225567 37.19506704002005)))	1883.435	0.19462800513806813	77.10499999999998	52.2	0.5	0	0	0	2	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	30.783541666666668
다사584110	0	MULTIPOLYGON (((127.0312486767251 37.19686980575049, 127.0312431034373 37.19777118840841, 127.0323698886258 37.19777564155475, 127.0323754485179 37.19687425875226, 127.0312486767251 37.19686980575049)))	5393.62	0.1775148736715157	47.015	14.94	0.75	1	0	0	0	8.0	2.0	0.0	0	0	0	0	2	4	0	0	0	101.188125
다사584111	0	MULTIPOLYGON (((127.0312431034373 37.19777118840841, 127.0312375299014 37.19867257092814, 127.0323643284862 37.19867702421906, 127.0323698886258 37.19777564155475, 127.0312431034373 37.19777118840841)))	5248.405000000002	0.1805549598480092	46.14	19.2575	0.75	0	0	0	1	0.0	0.0	0.0	0	0	0	0	0	3	0	0	0	8.457777777777778
다사584112	0	MULTIPOLYGON (((127.0312375299014 37.19867257092814, 127.0312319561175 37.19957395330966, 127.0323587680991 37.19957840674516, 127.0323643284862 37.19867702421906, 127.0312375299014 37.19867257092814)))	4295.52	0.1895763543642573	10.57	3.595	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	0	0	0	0.3756250000000001
다사584113	0	MULTIPOLYGON (((127.0312319561175 37.19957395330966, 127.0312263820854 37.20047533555299, 127.0323532074646 37.20047978913306, 127.0323587680991 37.19957840674516, 127.0312319561175 37.19957395330966)))	4183.155000000002	0.19042224065233893	12.22	3.5175	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	1	2	0	0	0	0.3583333333333333
